报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.19,0.11,0.05,0.02,0.05,0.07,0.05,-0.88,0.05,0.06,0.03,0.05,0.04,0.05,0.02,0.06,0.06,0.07,0.03,0.1,0.08,0.09,0.05,0.09,0.07,0.09,0.04,0.15,0.12,0.13,0.07,0.27,0.15,0.16,0.09,0.36,0.2,0.2,0.09,0.64,0.41,0.33,0.64,0.54,1.12,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,4.33,4.34,4.38,4.31,4.18,4.18,5.32,5.23,5.07,5.08,6.15,6.37,6.16,2.39,2.15,1.61,2.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-0.34,-0.03,0.07,-0.44,-0.36,0.05,0.16,-0.7,-0.66,-0.57,-0.34,-0.31,-0.27,-0.33,-0.08,0.08,-0.35,
主营业务收入(万元),136907,89075,42750,153168,113876,73552,36138,150355,113598,78956,39577,148427,109625,70864,36799,164213,121301,84454,41769,175815,125662,87803,45864,184439,128327,89706,45803,156933,104910,74223,37225,134815,88570,60627,32845,114306,73886,50325,26290,87987,59156,42637,76889,60649,38038,
主营业务利润(万元),66943,45652,21115,81132,61024,40806,19314,84962,60500,42305,21505,80161,56370,38222,19538,86372,58628,40344,19847,89419,62102,43852,20930,87136,60488,41145,20623,72135,50071,36142,18158,69570,43735,31433,15665,54080,34825,24793,11897,41353,27109,19278,34500,25323,13482,
营业利润(万元),11901,7099,2471,2485,2701,3358,2329,-32652,2705,2965,1521,2670,2233,2662,1321,2731,2668,3260,1653,4803,4028,4515,2218,4822,3903,4342,2286,7817,5891,6407,3398,14278,7517,7664,3349,13347,7123,7177,2875,12904,7932,6237,11846,10162,5201,
投资收益(万元),-131,-123,-31,-907,-373,-237,80,-691,-55,-34,-9,17,14,3,5,-32,-2,-24,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,-0,--,--,
营业外收支净额(万元),215,119,2,-185,-4,67,30,193,132,150,122,258,218,177,122,591,516,509,-2,527,118,118,13,128,110,120,-17,66,-25,-25,-3,-194,20,22,21,307,301,302,303,167,82,60,95,-57,8,
利润总额(万元),12116,7218,2474,2301,2697,3425,2359,-32459,2837,3115,1643,2928,2451,2840,1443,3322,3184,3769,1651,5331,4146,4633,2231,4951,4014,4461,2269,7883,5866,6382,3395,14084,7537,7685,3370,13655,7424,7479,3178,13072,8014,6297,11941,10105,5209,
净利润(万元),10508,6084,2138,893,1973,2950,1924,-35205,1920,2231,1154,2084,1754,2016,923,2253,2369,2702,1222,3595,2882,3333,1682,3402,2643,3105,1610,5583,4179,4760,2517,9944,5555,5714,2564,10030,5518,5702,2437,11382,6816,5351,10294,8571,4773,
净利润(扣除非经常性损益后)(万元),10347,6001,2136,750,1828,2928,1901,-35593,1818,2119,1060,1885,1591,1883,832,1810,1982,2321,1223,3201,2793,3244,1672,3323,2560,3015,1623,5530,--,4779,--,10141,--,5698,--,9800,--,5476,--,11239,--,5300,10209,8622,2735,
经营活动产生的现金流量净额(万元),14095,6401,7222,19011,5892,7184,1186,13122,11054,4270,2165,11021,6214,2942,775,3380,1095,664,-4264,5386,829,8852,6979,-8216,-3004,3,-227,-13473,-12437,-1131,2604,-16141,-13261,1781,4609,-19555,-18494,-16055,-7395,-6726,-5858,-5343,-1218,1228,-1857,
现金及现金等价物净增加额(万元),13290,5842,11225,-7221,10131,-4833,12770,160,5468,5954,2506,-6440,3064,-4645,-2908,7420,10909,40819,12610,-22739,-6094,-566,-884,-591,1798,-13488,-3712,-4171,295,11994,1893,-19852,-23184,-7351,-1153,-28999,-29242,-19831,-6644,81380,79097,-2538,331,4498,1016,
总资产(万元),507127,504707,513443,307266,314969,309589,332038,318361,358303,358264,351756,298683,301135,304031,305731,302758,299632,329522,294825,282347,275447,284554,285902,286535,273654,261765,267497,265266,227551,235827,217188,204406,189624,198145,194754,179933,172339,176611,180171,180648,167185,78536,73983,50980,32419,
流动资产(万元),281416,278339,286353,241433,247207,240800,262731,249108,271003,271596,265071,250303,256188,259237,260823,257472,255166,286553,251159,238161,233248,241717,242115,241624,229725,217125,223259,221328,203291,212428,194742,182162,167953,176530,173395,158623,150893,160501,169896,171370,159114,70556,66004,43450,25132,
总负债(万元),205475,207744,220616,155639,161782,154789,178576,167278,170453,170258,165016,114080,117103,119718,122539,120502,117289,141368,125616,114374,109621,118284,119233,121531,109499,97162,104577,103873,69612,77325,57293,47019,37846,46208,45969,33708,30629,34717,47993,43703,34807,40359,39557,25253,21268,
流动负债(万元),181892,184162,196980,131317,133889,126170,132823,143636,146920,146725,141483,114080,117103,119718,118439,116402,113089,131508,115756,104514,92921,97884,103233,105531,93499,87922,95337,94633,69612,77325,57293,47019,37846,46208,45969,33708,30629,34717,47993,43703,34807,38359,37557,21953,21268,
股东权益不含少数股东权益(万元),295649,291238,287419,149642,150932,152104,151029,148733,185675,185974,184880,183725,183142,183409,182325,181400,181520,185536,166677,165453,162794,163245,163753,162023,161264,161726,160231,158621,157216,157798,159188,156671,151764,151924,148773,146210,141698,141882,132167,136932,132367,38167,34415,25722,11151,
净资产收益率加权(%),4.49,3.99,1.34,0.6,1.32,1.96,1.04,-21.18,1.04,1.21,0.63,1.14,1.05,1.21,0.56,1.3,1.35,1.59,0.74,2.2,1.76,2.04,1.03,2.12,1.65,1.95,1.01,3.55,2.59,2.99,1.59,6.58,3.73,3.83,1.74,7.09,4.09,4.19,1.76,16.3,--,14.74,34.7,42.99,60.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		